s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,pipeline,filepath
48.0027,0:00:48,23.81,49.09,18.51,18.77,0.0,680.16,92.44,1,NIST7035_NIST,genmod_score,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
53.3232,0:00:53,23.89,49.09,18.55,18.79,0.0,685.81,83.37,2,NIST7035_NIST,genmod_score,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
45.164,0:00:45,23.62,48.98,18.38,18.61,0.0,245.98,33.68,3,NIST7035_NIST,genmod_score,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_score
367.0985,0:06:07,8531.2,30234.59,8492.11,8508.25,4375.76,1.02,81.27,1,NIST7035_NIST,gatk_VariantRecalibrator_indel,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
262.3202,0:04:22,8682.1,30719.96,8633.95,8653.34,0.79,12.29,111.07,2,NIST7035_NIST,gatk_VariantRecalibrator_indel,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
245.3374,0:04:05,8547.33,30234.59,8508.48,8524.69,0.0,0.87,103.97,3,NIST7035_NIST,gatk_VariantRecalibrator_indel,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantRecalibrator_indel
16.8556,0:00:16,2180.51,36600.97,2173.35,2173.57,0.0,131.05,301.36,1,NIST7035_NIST,gatk_VQSR_snp,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
18.0202,0:00:18,1773.05,36600.97,1785.5,1785.7,0.0,116.52,239.88,2,NIST7035_NIST,gatk_VQSR_snp,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
19.0545,0:00:19,2186.05,36600.97,2178.57,2178.8,0.0,125.66,265.68,3,NIST7035_NIST,gatk_VQSR_snp,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VQSR_snp
11.1116,0:00:11,454.83,5187.34,448.14,448.48,0.0,683.92,134.68,1,NIST7035_NIST,SnpSift_filter_proband,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
21.2054,0:00:21,464.61,5122.34,457.41,457.76,0.0,687.6,75.72,2,NIST7035_NIST,SnpSift_filter_proband,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
33.8177,0:00:33,469.32,5252.34,462.24,462.6,0.0,690.65,49.94,3,NIST7035_NIST,SnpSift_filter_proband,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/SnpSift_filter_proband
128.7448,0:02:08,16977.25,71673.04,16970.02,16970.29,0.11,685.67,111.93,1,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
139.581,0:02:19,16990.44,71673.04,16983.27,16983.55,0.0,820.02,123.44,2,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
139.2173,0:02:19,17015.1,71673.04,17007.62,17007.89,0.01,820.07,121.77,3,NIST7035_NIST,gatk_VariantAnnotator_PossibleDeNovo,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/gatk_VariantAnnotator_PossibleDeNovo
268.2258,0:04:28,5958.7,6969.49,5872.95,5883.99,3.28,139.36,133.61,1,NIST7035_NIST,genmod_models,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
293.5925,0:04:53,5392.68,5921.38,5307.12,5318.18,0.0,130.85,120.45,2,NIST7035_NIST,genmod_models,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
270.9503,0:04:30,5924.31,6476.47,5838.14,5849.21,0.0,143.8,136.14,3,NIST7035_NIST,genmod_models,04,vcf_annotation_pipeline,./resource_bench_04_thread/cohort/vcf_annotation_pipeline/workflow/benchmarks/genmod_models
2244.789,0:37:24,5570.55,36605.68,5563.54,5563.76,2685.35,2.41,106.52,1,dummy2_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2299.7912,0:38:19,3659.39,36605.68,3652.01,3652.23,0.0,2.39,106.75,2,dummy2_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2271.729,0:37:51,4808.56,36605.68,4801.73,4801.96,0.0,2.35,106.55,3,dummy2_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2367.5191,0:39:27,5046.12,36605.68,5041.34,5041.59,1.18,2.67,111.06,1,dummy1_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2451.378,0:40:51,4305.34,36605.68,4298.37,4298.62,0.0,3.02,110.63,2,dummy1_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2485.5174,0:41:25,4380.66,36605.68,4373.99,4374.24,0.0,3.15,111.67,3,dummy1_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2062.6432,0:34:22,4783.29,36605.68,4778.21,4778.47,0.04,2.61,112.02,1,NIST7035_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2131.8191,0:35:31,4461.9,36605.68,4457.19,4457.45,0.0,2.32,112.06,2,NIST7035_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
2139.0802,0:35:39,4736.24,36605.68,4732.11,4732.36,0.0,2.54,111.01,3,NIST7035_NIST,gatk_BaseRecalibrator,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator
4673.6655,1:17:53,27224.29,44884.35,27214.18,27214.42,0.23,17756.92,628.81,1,dummy2_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
5308.0246,1:28:28,27637.87,44884.35,27627.7,27627.99,0.85,17931.47,552.22,2,dummy2_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
4927.6319,1:22:07,28120.23,44884.35,28109.98,28110.32,0.06,17490.41,610.57,3,dummy2_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
4660.3673,1:17:40,28524.41,44884.35,28514.68,28514.92,69.7,18028.44,621.84,1,dummy1_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
4701.2932,1:18:21,27655.76,44884.35,27645.54,27645.9,0.19,18028.2,587.79,2,dummy1_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
4616.3393,1:16:56,27877.86,44884.35,27867.82,27868.17,0.0,17593.53,617.14,3,dummy1_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
5491.072,1:31:31,28062.93,44884.35,28052.77,28053.12,6056.45,17834.69,558.34,1,NIST7035_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
5341.7743,1:29:01,26276.75,44884.35,26266.7,26267.07,4292.05,17887.64,534.98,2,NIST7035_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
5100.4596,1:25:00,27146.14,44884.35,27136.17,27136.49,244.63,17863.75,593.34,3,NIST7035_NIST,bwa_mem,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/bwa_mem
1432.3823,0:23:52,1877.43,36722.35,1855.47,1860.39,5.92,8763.09,170.11,1,dummy2_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1457.0874,0:24:17,1605.94,36722.35,1585.98,1590.79,0.0,8618.72,166.42,2,dummy2_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1417.1363,0:23:37,1660.36,36722.35,1639.91,1644.76,0.0,8663.3,168.48,3,dummy2_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1493.6971,0:24:53,1713.0,36722.35,1691.88,1696.83,5.64,8753.32,174.02,1,dummy1_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1468.6212,0:24:28,1689.88,36722.35,1669.7,1674.51,0.0,8727.04,174.27,2,dummy1_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1449.9862,0:24:09,1623.25,36722.35,1603.09,1607.96,0.0,8660.67,175.06,3,dummy1_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1295.054,0:21:35,1765.76,36722.35,1746.71,1751.57,5.72,8669.15,180.77,1,NIST7035_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1294.6356,0:21:34,1763.07,36722.35,1742.74,1747.69,0.0,8678.96,179.71,2,NIST7035_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1361.6495,0:22:41,1669.28,36722.35,1649.24,1654.25,0.0,8637.58,178.95,3,NIST7035_NIST,gatk_ApplyBQSR,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_ApplyBQSR
1286.2092,0:21:26,4691.68,36603.61,4685.98,4686.17,3472.53,3890.67,90.76,1,NIST7035_NIST,gatk_CombineGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
1070.8093,0:17:50,3558.07,36603.61,3551.79,3551.98,0.08,3898.46,114.45,2,NIST7035_NIST,gatk_CombineGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
1041.5557,0:17:21,4579.29,36603.61,4573.02,4573.22,0.0,3897.56,114.94,3,NIST7035_NIST,gatk_CombineGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_CombineGVCFs
17086.3554,4:44:46,12277.0,36710.63,12268.62,12268.91,197.64,2706.74,141.09,1,dummy2_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18043.4011,5:00:43,12200.82,36651.44,12192.44,12192.69,0.0,2715.32,142.11,2,dummy2_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18802.4836,5:13:22,12149.29,36653.63,12141.08,12141.34,0.0,2714.94,138.67,3,dummy2_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
19040.5997,5:17:20,12152.14,36674.64,12143.78,12144.08,1030.28,2713.02,142.05,1,dummy1_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18263.2209,5:04:23,12282.59,36689.12,12274.37,12274.68,167.44,2715.13,137.67,2,dummy1_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
17154.4609,4:45:54,12250.08,36651.44,12242.08,12242.35,110.95,2711.73,143.14,3,dummy1_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
17414.5949,4:50:14,12333.6,36710.63,12325.34,12325.63,0.2,2713.12,141.3,1,NIST7035_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
18553.015,5:09:13,12220.17,36674.64,12211.79,12212.1,583.97,2716.03,137.3,2,NIST7035_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
21799.8116,6:03:19,12485.69,36674.64,12477.57,12477.82,2570.01,2714.06,129.55,3,NIST7035_NIST,gatk_HaplotypeCaller_cohort,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_cohort
636.007,0:10:36,4495.49,36603.61,4488.82,4489.03,0.81,107.02,113.35,1,NIST7035_NIST,gatk_GenotypeGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
653.9156,0:10:53,5233.77,36603.61,5227.88,5228.09,0.0,111.57,118.05,2,NIST7035_NIST,gatk_GenotypeGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
663.0161,0:11:03,5271.54,36603.61,5264.62,5264.84,0.0,107.73,116.6,3,NIST7035_NIST,gatk_GenotypeGVCFs,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_GenotypeGVCFs
1175.8956,0:19:35,3698.53,4461.16,3629.74,3638.84,147.49,12166.18,636.69,1,dummy2_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1121.103,0:18:41,3821.49,4582.91,3752.0,3761.21,0.0,12069.29,651.86,2,dummy2_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1125.84,0:18:45,3751.95,4512.82,3682.1,3691.28,0.0,12046.04,631.5,3,dummy2_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1168.0554,0:19:28,3733.89,4495.66,3664.39,3673.64,7482.2,12281.01,642.5,1,dummy1_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1113.977,0:18:33,3680.95,4443.0,3611.52,3620.76,0.0,12287.98,669.57,2,dummy1_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1125.6454,0:18:45,3675.24,4436.88,3605.58,3614.8,0.0,12003.05,654.08,3,dummy1_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1188.8677,0:19:48,3811.66,4573.52,3742.62,3751.81,7482.23,11938.09,621.75,1,NIST7035_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1126.0798,0:18:46,3794.97,4556.19,3725.51,3734.7,0.11,12041.06,650.81,2,NIST7035_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1121.5928,0:18:41,3798.96,4564.05,3729.96,3739.14,0.28,12101.85,655.87,3,NIST7035_NIST,trim_galore_pe,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/trim_galore_pe
1115.5873,0:18:35,31105.73,39138.76,31097.84,31098.06,68.74,7895.0,1123.43,1,dummy2_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1066.6847,0:17:46,30884.67,39138.76,30876.45,30876.68,0.0,7610.29,1103.44,2,dummy2_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1148.4563,0:19:08,30875.72,39138.76,30867.7,30867.93,0.0,8016.96,1108.1,3,dummy2_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1116.3599,0:18:36,30790.77,39138.76,30785.64,30785.91,3.05,7865.28,1193.61,1,dummy1_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1113.3512,0:18:33,30862.57,39138.76,30854.86,30855.11,0.0,8016.93,1214.82,2,dummy1_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1151.6153,0:19:11,30698.64,39138.76,30690.62,30690.87,0.0,7773.31,1270.97,3,dummy1_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1103.4745,0:18:23,30624.48,39138.76,30616.56,30616.84,3.39,7424.73,1269.12,1,NIST7035_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1112.2139,0:18:32,30938.32,39138.76,30931.09,30931.34,0.0,8022.37,1277.43,2,NIST7035_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
1106.2682,0:18:26,30821.39,39138.76,30813.83,30814.09,0.0,7274.27,1292.06,3,NIST7035_NIST,gatk_MarkDuplicates,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/gatk_MarkDuplicates
312.4244,0:05:12,729.64,4023.14,719.31,719.67,3472.52,0.19,91.51,1,dummy2_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
307.9499,0:05:07,731.21,4218.16,720.86,721.23,0.0,0.19,93.69,2,dummy2_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
306.0195,0:05:06,732.44,4153.15,722.21,722.58,0.0,0.19,93.72,3,dummy2_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
311.0437,0:05:11,728.39,4153.15,718.12,718.48,3432.11,0.18,92.4,1,dummy1_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
309.9884,0:05:09,727.93,4088.15,717.65,718.02,0.0,0.19,92.88,2,dummy1_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
362.8565,0:06:02,729.91,4153.15,719.5,719.85,0.0,0.22,96.02,3,dummy1_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
315.9047,0:05:15,729.86,4153.15,719.76,720.03,0.0,0.19,91.18,1,NIST7035_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
318.008,0:05:18,772.69,4225.82,762.95,763.25,0.0,1.14,101.03,2,NIST7035_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
322.9092,0:05:22,741.28,4153.15,730.91,731.21,0.0,0.21,98.83,3,NIST7035_NIST,fastqc,04,human_genomics_pipeline,./resource_bench_04_thread/cohort/human_genomics_pipeline/workflow/benchmarks/fastqc
845.366,0:14:05,2790.52,3076.86,2244.7,2324.23,11693.86,70.54,14.09,1,NIST7035_NIST,vep,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
801.7895,0:13:21,2514.56,2733.82,2124.25,2188.25,0.0,70.57,16.61,2,NIST7035_NIST,vep,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
800.7488,0:13:20,2352.87,2573.17,1960.8,2024.78,0.0,70.57,18.8,3,NIST7035_NIST,vep,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/vep
2899.7845,0:48:19,58.2,84.32,52.88,53.21,11.35,666.46,99.74,1,NIST7035_NIST,genmod_annotate_CADD,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
2896.1289,0:48:16,58.23,84.32,52.89,53.22,0.0,662.22,98.87,2,NIST7035_NIST,genmod_annotate_CADD,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
2934.2968,0:48:54,58.06,84.32,52.9,53.24,0.0,665.28,99.62,3,NIST7035_NIST,genmod_annotate_CADD,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/genmod_annotate_CADD
14.0075,0:00:14,9.79,62.59,5.23,5.51,5.82,71.01,86.46,1,NIST7035_NIST,bcftools_view_multiallelicsites,04,vcf_annotation_pipeline,./resource_bench_04_thread/single/vcf_annotation_pipeline/workflow/benchmarks/bcftools_view_multiallelicsites
