s,h:m:s,max_rss,max_vms,max_uss,max_pss,io_in,io_out,mean_load,repeat,sample,rule,threads_per_rule,no_samples,resource_type,run_type,data_type,pipeline,filepath_benchmarking_file,filepath_log_file,node
2415.7174,0:40:15,3343.18,38469.08,3314.98,3324.27,3248.02,2.85,86.88,1,dummy04,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2211.3638,0:36:51,4597.92,38469.08,4569.65,4579.17,0.0,2.62,93.79,2,dummy04,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2416.6067,0:40:16,3919.69,38469.08,3890.39,3899.88,0.0,2.83,85.02,3,dummy04,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
1937.1168,0:32:17,4194.32,38471.89,4194.14,4194.19,1754.71,2.39,85.96,1,dummy08,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
1947.3588,0:32:27,4590.23,38469.08,4591.62,4591.67,0.0,2.41,82.61,2,dummy08,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
2178.86,0:36:18,5248.88,38469.08,5221.61,5235.81,0.0,2.63,75.58,3,dummy08,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio2 
1320.7271,0:22:00,4694.02,38469.09,4664.59,4674.04,3397.33,2.04,103.19,1,dummy01,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
1033.9019,0:17:13,4571.79,38469.09,4544.24,4551.4,0.0,1.66,111.67,2,dummy01,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
947.3503,0:15:47,4982.33,38469.09,4952.05,4959.2,0.0,1.52,113.62,3,dummy01,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
1016.4058,0:16:56,5314.02,38469.09,5282.96,5290.11,3649.16,1.62,118.51,1,dummy02,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
946.1821,0:15:46,4785.88,38469.09,4757.77,4764.77,0.0,1.58,116.82,2,dummy02,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
991.9768,0:16:31,5104.07,38469.09,5076.42,5083.24,0.0,1.66,119.33,3,dummy02,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
1071.5929,0:17:51,4960.45,38601.1,4930.3,4937.46,3580.93,1.84,114.89,1,dummy07,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
968.5998,0:16:08,5122.81,38469.09,5092.62,5099.78,0.0,1.52,117.49,2,dummy07,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
897.5669,0:14:57,4644.03,38469.09,4613.25,4620.24,0.0,1.59,119.55,3,dummy07,gatk_BaseRecalibrator,4,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/benchmarks/gatk_BaseRecalibrator,./exome/cpu_run/08_sample/single_run/04_threads/human_genomics_pipeline/workflow/logs/gatk_BaseRecalibrator,kscprod-bio5 
7551.1142,2:05:51,12076.08,38585.89,12072.66,12072.71,8432.85,59.88,421.24,1,dummy05,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
7115.6397,1:58:35,11958.42,38585.89,11955.11,11955.16,0.01,59.18,428.43,2,dummy05,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
7459.2839,2:04:19,11957.38,38571.88,11953.91,11953.96,0.0,59.42,421.14,3,dummy05,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
14878.4831,4:07:58,12184.89,38571.73,12170.32,12171.93,5738.75,51.87,105.75,1,dummy03,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
10238.372,2:50:38,12030.96,38571.73,11998.95,12004.77,3726.11,48.59,145.22,2,dummy03,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
9635.6924,2:40:35,11982.5,38571.73,11950.4,11961.23,681.3,48.39,148.66,3,dummy03,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
5923.5533,1:38:43,11819.75,38585.77,11816.48,11816.54,5633.98,46.65,416.78,1,dummy06,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
4855.0013,1:20:55,11979.63,38585.77,11976.13,11976.18,0.0,45.9,456.79,2,dummy06,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
5041.3168,1:24:01,11904.55,38585.77,11901.34,11901.39,0.0,45.45,448.56,3,dummy06,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio5 
10970.3154,3:02:50,12123.26,38543.72,12091.18,12094.78,4774.39,47.87,124.05,1,dummy04,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
13934.8298,3:52:14,12232.39,38543.72,12217.71,12219.31,3800.7,49.56,104.58,2,dummy04,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
9953.6516,2:45:53,11997.33,38543.72,11965.11,11969.94,2565.88,47.29,137.92,3,dummy04,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
34648.9673,9:37:28,12081.18,38543.52,12052.71,12056.33,2775.25,102.06,101.61,1,dummy08,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
25889.4037,7:11:29,12425.91,38543.52,12395.29,12404.36,2582.57,95.8,130.78,2,dummy08,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
21431.7074,5:57:11,12062.48,38543.52,12059.28,12059.33,2159.19,91.91,146.97,3,dummy08,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
11701.4346,3:15:01,12079.48,38571.71,12047.38,12051.02,4909.27,48.86,127.29,1,dummy01,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
14549.8584,4:02:29,12100.75,38571.71,12086.09,12087.7,3905.64,50.79,105.53,2,dummy01,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
9793.7426,2:43:13,12112.72,38571.71,12080.64,12086.46,2780.85,47.38,147.63,3,dummy01,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
15263.3018,4:14:23,11929.56,38571.7,11914.76,11916.36,6099.23,52.68,106.31,1,dummy02,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
10480.0555,2:54:40,12456.64,38543.69,12424.64,12431.67,4370.41,49.5,146.95,2,dummy02,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
10011.5314,2:46:51,11696.8,38543.69,11664.72,11679.08,1729.52,49.1,148.68,3,dummy02,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
11635.5613,3:13:55,12412.93,38571.71,12381.45,12385.09,5303.01,49.52,127.71,1,dummy07,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
15027.4834,4:10:27,12100.36,38585.49,12086.0,12087.61,4432.05,51.69,104.95,2,dummy07,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
10108.9053,2:48:28,12166.12,38543.7,12134.02,12141.33,3033.17,48.24,146.21,3,dummy07,gatk_HaplotypeCaller_single,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/gatk_HaplotypeCaller_single,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/gatk_HaplotypeCaller_single,kscprod-bio2 
16055.604,4:27:35,27886.06,49117.84,27880.39,27881.7,15355.9,13312.67,237.35,1,dummy05,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
7180.9896,1:59:40,26845.84,49117.84,26842.11,26842.21,4456.25,13113.99,516.09,2,dummy05,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
6361.7081,1:46:01,25141.23,49117.84,25137.5,25137.59,493.6,13305.46,583.52,3,dummy05,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
12547.1546,3:29:07,25531.79,49117.84,25597.79,25599.12,6378.61,7979.54,191.28,1,dummy03,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
6412.3341,1:46:52,25631.42,49117.84,25600.91,25609.98,4815.41,7616.59,354.65,2,dummy03,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
4292.1720000000005,1:11:32,27218.96,49117.84,27186.59,27193.78,2162.77,8029.87,524.82,3,dummy03,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
12797.8107,3:33:17,27699.92,49117.84,27694.5,27695.86,6492.39,8576.91,210.32,1,dummy06,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
6424.7724,1:47:04,26807.09,49117.84,26775.68,26782.89,4538.31,8650.46,378.26,2,dummy06,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
4514.8543,1:15:14,24668.24,49117.84,24641.86,24649.07,2187.47,8423.84,514.56,3,dummy06,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio2 
1800.0441,0:30:00,25114.92,49117.86,25082.34,25091.86,2434.87,7432.53,1120.47,1,dummy04,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1776.4851,0:29:36,25129.11,49117.86,25096.53,25110.84,0.0,7333.97,1097.98,2,dummy04,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1607.9568,0:26:47,24550.49,49117.86,24517.91,24532.23,0.0,6502.28,1282.89,3,dummy04,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1117.0019,0:18:37,22345.33,49117.86,22312.72,22322.23,2197.27,3548.1,1377.65,1,dummy08,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
1197.012,0:19:57,24344.22,49117.86,24318.26,24327.82,0.0,4022.92,1229.31,2,dummy08,bwa_mem,8,8,cpu_run,single_run,exome,human_genomics_pipeline,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/benchmarks/bwa_mem,./exome/cpu_run/08_sample/single_run/08_threads/human_genomics_pipeline/workflow/logs/bwa_mem,kscprod-bio5 
